Case ID,Activity,Resource,Start Timestamp,Complete Timestamp,CheckedCredibilityAssessment,RejectionLetter,BKRAssessment,LoanOffer,PickedUp,EVAAssessment,InitialPayment,AcceptedOffer,CredibilityAssessment,LoanActivation,LoanDetails
1542961800007,create loan offer,Murray,2018/11/23 15:04:09,2018/11/23 15:16:04,,,,created,,,,,,,
1542961800005,activate loan application,General Manager,2018/11/23 14:58:46,2018/11/23 15:16:16,,,,,,,,,,completed,
1542961800008,create loan offer,Mose,2018/11/23 15:04:22,2018/11/23 15:26:29,,,,created,,,,,,,
1542961800009,send rejection letter,General Manager,2018/11/23 15:16:16,2018/11/23 15:30:35,,sent,,,,,,,,,
1542961800009,end,,2018/11/23 15:30:35,2018/11/23 15:30:35,,,,,,,,,,,
1542961800007,send loan offer,Mose,2018/11/23 15:26:29,2018/11/23 15:31:08,,,,,,,,,,,
1542961800010,perform credit check,Murray,2018/11/23 15:16:04,2018/11/23 15:35:08,,,accepted,,,accepted,,,accepted,,
1542961800003,after one hour 1,,2018/11/23 15:41:04,2018/11/23 15:41:04,,,,,,,,,,,
1542961800004,after one hour 1,,2018/11/23 15:42:06,2018/11/23 15:42:06,,,,,,,,,,,
1542961800011,perform credit check,Mose,2018/11/23 15:31:08,2018/11/23 15:49:44,,,accepted,,,accepted,,,rejected,,
1542961800003,validate loan activation,General Manager,2018/11/23 15:41:04,2018/11/23 15:51:27,,,,,,,,,,,
1542961800012,perform credit check,Murray,2018/11/23 15:35:08,2018/11/23 15:55:55,,,rejected,,,accepted,,,rejected,,
1542961800004,remind client,Mose,2018/11/23 15:49:44,2018/11/23 15:59:56,,,,,,,,,,,
1542961800010,confirm credibility check,Murray,2018/11/23 15:55:55,2018/11/23 16:00:34,accepted,,,,,,,,,,
1542961800011,confirm credibility check,Mose,2018/11/23 15:59:56,2018/11/23 16:05:57,rejected,,,,,,,,,,
1542961800008,send loan offer,Murray,2018/11/23 16:00:34,2018/11/23 16:06:01,,,,,,,,,,,
1542961800006,after one hour 1,,2018/11/23 16:07:56,2018/11/23 16:07:56,,,,,,,,,,,
1542961800010,call client to complement information,Mose,2018/11/23 16:05:57,2018/11/23 16:11:50,,,,,pickedup,,,,,,
1542961800003,execute initial payment,General Manager,2018/11/23 15:51:27,2018/11/23 16:13:32,,,,,,,completed,,,,
1542961800005,after one hour 1,,2018/11/23 16:19:22,2018/11/23 16:19:22,,,,,,,,,,,
1542961800011,send rejection letter,Murray,2018/11/23 16:06:01,2018/11/23 16:25:41,,sent,,,,,,,,,
1542961800011,end,,2018/11/23 16:25:41,2018/11/23 16:25:41,,,,,,,,,,,
1542961800006,return documents to client,Mose,2018/11/23 16:11:50,2018/11/23 16:27:52,,,,,,,,,,,
1542961800006,end,,2018/11/23 16:27:52,2018/11/23 16:27:52,,,,,,,,,,,
1542961800007,receive accepted offer,,2018/11/23 16:30:25,2018/11/23 16:30:25,,,,,,,,received,,,
1542961800003,return documents to client,General Manager,2018/11/23 16:13:32,2018/11/23 16:31:14,,,,,,,,,,,
1542961800003,end,,2018/11/23 16:31:14,2018/11/23 16:31:14,,,,,,,,,,,
1542961800004,receive accepted offer,,2018/11/23 16:36:25,2018/11/23 16:36:25,,,,,,,,received,,,
1542961800013,perform credit check,Mose,2018/11/23 16:27:52,2018/11/23 16:37:55,,,accepted,,,accepted,,,accepted,,
1542961800005,execute initial payment,Murray,2018/11/23 16:25:41,2018/11/23 16:42:16,,,,,,,completed,,,,
1542961800012,confirm credibility check,Mose,2018/11/23 16:37:55,2018/11/23 16:47:13,rejected,,,,,,,,,,
1542961800013,confirm credibility check,Murray,2018/11/23 16:42:16,2018/11/23 16:48:26,accepted,,,,,,,,,,
1542961800007,send welcome letter,Mose,2018/11/23 16:47:13,2018/11/23 16:56:07,,,,,,,,,,,
1542961800013,call client to complement information,Mose,2018/11/23 16:56:07,2018/11/23 17:00:51,,,,,pickedup,,,,,,
1542961800004,send welcome letter,General Manager,2018/11/23 16:48:26,2018/11/23 17:02:28,,,,,,,,,,,
1542961800010,create loan offer,Murray,2018/11/23 16:48:26,2018/11/23 17:02:47,,,,created,,,,,,,
1542961800008,after one hour 2,,2018/11/23 17:09:01,2018/11/23 17:09:01,,,,,,,,,,,
1542961800012,send rejection letter,Murray,2018/11/23 17:02:47,2018/11/23 17:18:04,,sent,,,,,,,,,
1542961800012,end,,2018/11/23 17:18:04,2018/11/23 17:18:04,,,,,,,,,,,
1542961800004,activate loan application,General Manager,2018/11/23 17:02:28,2018/11/23 17:18:58,,,,,,,,,,completed,
1542961800007,activate loan application,Mose,2018/11/23 17:00:51,2018/11/23 17:20:00,,,,,,,,,,completed,
1542961800010,send loan offer,Mose,2018/11/23 17:20:00,2018/11/23 17:25:00,,,,,,,,,,,
1542961800007,validate loan activation,Mose,2018/11/23 17:25:00,2018/11/23 17:34:30,,,,,,,,,,,
1542961800004,execute initial payment,General Manager,2018/11/23 17:18:58,2018/11/23 17:40:58,,,,,,,completed,,,,
1542961800013,create loan offer,Murray,2018/11/23 17:18:04,2018/11/23 17:43:30,,,,created,,,,,,,
1542961800005,after one hour 2,,2018/11/23 17:45:24,2018/11/23 17:45:24,,,,,,,,,,,
1542961800013,send loan offer,Murray,2018/11/23 17:43:30,2018/11/23 17:50:05,,,,,,,,,,,
1542961800007,execute initial payment,Mose,2018/11/23 17:34:30,2018/11/23 17:51:54,,,,,,,completed,,,,
1542961800004,return documents to client,General Manager,2018/11/23 17:40:58,2018/11/23 18:00:14,,,,,,,,,,,
1542961800004,end,,2018/11/23 18:00:14,2018/11/23 18:00:14,,,,,,,,,,,
1542961800010,receive accepted offer,,2018/11/23 18:03:26,2018/11/23 18:03:26,,,,,,,,received,,,
1542961800005,return documents to client,Mose,2018/11/23 17:51:54,2018/11/23 18:08:35,,,,,,,,,,,
1542961800005,end,,2018/11/23 18:08:35,2018/11/23 18:08:35,,,,,,,,,,,
1542961800008,after one hour 1,,2018/11/23 18:12:03,2018/11/23 18:12:03,,,,,,,,,,,
1542961800010,send welcome letter,Murray,2018/11/23 18:03:26,2018/11/23 18:19:44,,,,,,,,,,,
1542961800007,return documents to client,General Manager,2018/11/23 18:00:14,2018/11/23 18:22:53,,,,,,,,,,,
1542961800007,end,,2018/11/23 18:22:53,2018/11/23 18:22:53,,,,,,,,,,,
1542961800008,remind client,Mose,2018/11/23 18:12:03,2018/11/23 18:24:32,,,,,,,,,,,
1542961800010,activate loan application,Murray,2018/11/23 18:19:44,2018/11/23 18:34:43,,,,,,,,,,completed,
1542961800010,validate loan activation,Mose,2018/11/23 18:34:43,2018/11/23 18:44:15,,,,,,,,,,,
1542961800013,after one hour 2,,2018/11/23 18:54:04,2018/11/23 18:54:04,,,,,,,,,,,
1542961800010,execute initial payment,Mose,2018/11/23 18:44:15,2018/11/23 19:02:16,,,,,,,completed,,,,
1542961800013,remind client,Murray,2018/11/23 18:54:04,2018/11/23 19:06:23,,,,,,,,,,,
1542961800008,receive accepted offer,,2018/11/23 19:16:12,2018/11/23 19:16:12,,,,,,,,received,,,
1542961800010,return documents to client,Mose,2018/11/23 19:02:16,2018/11/23 19:21:04,,,,,,,,,,,
1542961800010,end,,2018/11/23 19:21:04,2018/11/23 19:21:04,,,,,,,,,,,
1542961800008,send welcome letter,General Manager,2018/11/23 19:16:12,2018/11/23 19:26:26,,,,,,,,,,,
1542961800013,receive accepted offer,,2018/11/23 19:32:29,2018/11/23 19:32:29,,,,,,,,received,,,
1542961800008,activate loan application,Murray,2018/11/23 19:26:26,2018/11/23 19:39:30,,,,,,,,,,completed,
1542961800013,send welcome letter,Mose,2018/11/23 19:32:29,2018/11/23 19:46:49,,,,,,,,,,,
1542961800008,execute initial payment,Murray,2018/11/23 19:39:30,2018/11/23 19:51:51,,,,,,,completed,,,,
1542961800013,activate loan application,General Manager,2018/11/23 19:46:49,2018/11/23 20:00:54,,,,,,,,,,completed,
1542961800008,return documents to client,Mose,2018/11/23 19:51:51,2018/11/23 20:12:06,,,,,,,,,,,
1542961800008,end,,2018/11/23 20:12:06,2018/11/23 20:12:06,,,,,,,,,,,
1542961800013,execute initial payment,Murray,2018/11/23 20:00:54,2018/11/23 20:18:13,,,,,,,completed,,,,
1542961800013,return documents to client,General Manager,2018/11/23 20:18:13,2018/11/23 20:32:59,,,,,,,,,,,
1542961800013,end,,2018/11/23 20:32:59,2018/11/23 20:32:59,,,,,,,,,,,
1543048200000,perform credit check,Murray,2018/11/24 09:16:32,2018/11/24 09:37:20,,,accepted,,,accepted,,,accepted,,
1543048200000,confirm credibility check,Murray,2018/11/24 09:37:20,2018/11/24 09:46:07,rejected,,,,,,,,,,
1543048200000,call client to complement information,Murray,2018/11/24 09:46:07,2018/11/24 09:50:07,,,,,null,,,,,,
1543048200000,send loan offer,Murray,2018/11/24 09:50:07,2018/11/24 09:55:20,,,,,,,,,,,
1543048200001,perform credit check,Mose,2018/11/24 09:50:35,2018/11/24 10:06:42,,,accepted,,,accepted,,,accepted,,
1543048200001,confirm credibility check,Murray,2018/11/24 10:06:42,2018/11/24 10:11:23,accepted,,,,,,,,,,
1543048200001,call client to complement information,Murray,2018/11/24 10:11:23,2018/11/24 10:17:46,,,,,pickedup,,,,,,
1543048200000,receive accepted offer,,2018/11/24 10:23:48,2018/11/24 10:23:48,,,,,,,,null,,,
1543048200002,perform credit check,Mose,2018/11/24 10:19:56,2018/11/24 10:26:36,,,accepted,,,accepted,,,accepted,,
1543048200000,send welcome letter,Mose,2018/11/24 10:26:36,2018/11/24 10:37:58,,,,,,,,,,,
1543048200001,create loan offer,Murray,2018/11/24 10:17:46,2018/11/24 10:44:40,,,,created,,,,,,,
1543048200002,confirm credibility check,Mose,2018/11/24 10:37:58,2018/11/24 10:45:08,accepted,,,,,,,,,,
1543048200001,send loan offer,Mose,2018/11/24 10:45:08,2018/11/24 10:51:35,,,,,,,,,,,
1543048200002,call client to complement information,Mose,2018/11/24 10:51:35,2018/11/24 10:55:44,,,,,pickedup,,,,,,
1543048200000,send rejection letter,Murray,2018/11/24 10:44:40,2018/11/24 10:57:12,,sent,,,,,,,,,
1543048200000,end,,2018/11/24 10:57:12,2018/11/24 10:57:12,,,,,,,,,,,
1543048200003,perform credit check,Mose,2018/11/24 10:55:44,2018/11/24 11:04:01,,,accepted,,,accepted,,,accepted,,
1543048200004,perform credit check,Murray,2018/11/24 10:57:12,2018/11/24 11:16:04,,,accepted,,,accepted,,,accepted,,
1543048200002,create loan offer,Mose,2018/11/24 11:04:01,2018/11/24 11:16:59,,,,created,,,,,,,
1543048200003,confirm credibility check,Murray,2018/11/24 11:16:04,2018/11/24 11:18:40,rejected,,,,,,,,,,
1543048200004,confirm credibility check,Mose,2018/11/24 11:16:59,2018/11/24 11:21:18,accepted,,,,,,,,,,
1543048200002,send loan offer,Murray,2018/11/24 11:18:40,2018/11/24 11:21:55,,,,,,,,,,,
1543048200004,call client to complement information,Murray,2018/11/24 11:21:55,2018/11/24 11:26:19,,,,,notpickedup,,,,,,
1543048200003,send loan offer,Mose,2018/11/24 11:21:18,2018/11/24 11:28:08,,,,,,,,,,,
1543048200004,call client to complement information,Murray,2018/11/24 11:26:19,2018/11/24 11:33:56,,,,,pickedup,,,,,,
1543048200003,receive accepted offer,,2018/11/24 11:52:16,2018/11/24 11:52:16,,,,,,,,null,,,
1543048200002,receive accepted offer,,2018/11/24 11:53:50,2018/11/24 11:53:50,,,,,,,,received,,,
1543048200001,after one hour 2,,2018/11/24 11:55:54,2018/11/24 11:55:54,,,,,,,,,,,
1543048200004,create loan offer,Murray,2018/11/24 11:33:56,2018/11/24 12:02:53,,,,created,,,,,,,
1543048200003,send rejection letter,Mose,2018/11/24 11:52:16,2018/11/24 12:09:11,,sent,,,,,,,,,
1543048200003,end,,2018/11/24 12:09:11,2018/11/24 12:09:11,,,,,,,,,,,
1543048200005,perform credit check,Murray,2018/11/24 12:02:53,2018/11/24 12:14:18,,,accepted,,,accepted,,,accepted,,
1543048200002,send welcome letter,Mose,2018/11/24 12:09:11,2018/11/24 12:17:07,,,,,,,,,,,
1543048200005,confirm credibility check,Mose,2018/11/24 12:17:07,2018/11/24 12:19:33,accepted,,,,,,,,,,
1543048200004,send loan offer,Murray,2018/11/24 12:14:18,2018/11/24 12:19:47,,,,,,,,,,,
1543048200005,call client to complement information,Murray,2018/11/24 12:19:47,2018/11/24 12:22:36,,,,,pickedup,,,,,,
1543048200002,activate loan application,General Manager,2018/11/24 12:17:07,2018/11/24 12:30:35,,,,,,,,,,completed,
1543048200006,perform credit check,Mose,2018/11/24 12:19:33,2018/11/24 12:36:04,,,accepted,,,accepted,,,accepted,,
1543048200006,confirm credibility check,Mose,2018/11/24 12:36:04,2018/11/24 12:41:55,accepted,,,,,,,,,,
1543048200005,create loan offer,Murray,2018/11/24 12:22:36,2018/11/24 12:43:04,,,,created,,,,,,,
1543048200006,call client to complement information,Mose,2018/11/24 12:41:55,2018/11/24 12:46:52,,,,,pickedup,,,,,,
1543048200005,send loan offer,Murray,2018/11/24 12:43:04,2018/11/24 12:47:23,,,,,,,,,,,
1543048200002,execute initial payment,General Manager,2018/11/24 12:30:35,2018/11/24 12:50:01,,,,,,,completed,,,,
1543048200001,after one hour 1,,2018/11/24 12:59:12,2018/11/24 12:59:12,,,,,,,,,,,
1543048200002,return documents to client,General Manager,2018/11/24 12:50:01,2018/11/24 13:05:15,,,,,,,,,,,
1543048200002,end,,2018/11/24 13:05:15,2018/11/24 13:05:15,,,,,,,,,,,
1543048200006,create loan offer,Mose,2018/11/24 12:46:52,2018/11/24 13:05:17,,,,created,,,,,,,
1543048200006,send loan offer,Mose,2018/11/24 13:05:17,2018/11/24 13:08:06,,,,,,,,,,,
1543048200004,receive accepted offer,,2018/11/24 13:08:09,2018/11/24 13:08:09,,,,,,,,received,,,
1543048200001,remind client,Murray,2018/11/24 12:59:12,2018/11/24 13:08:13,,,,,,,,,,,
1543048200004,send welcome letter,Mose,2018/11/24 13:08:09,2018/11/24 13:18:06,,,,,,,,,,,
1543048200004,activate loan application,General Manager,2018/11/24 13:18:06,2018/11/24 13:32:42,,,,,,,,,,completed,
1543048200008,perform credit check,Mose,2018/11/24 13:18:06,2018/11/24 13:33:34,,,accepted,,,accepted,,,accepted,,
1543048200007,perform credit check,Murray,2018/11/24 13:09:19,2018/11/24 13:33:58,,,accepted,,,accepted,,,accepted,,
1543048200007,confirm credibility check,Murray,2018/11/24 13:33:58,2018/11/24 13:35:59,accepted,,,,,,,,,,
1543048200001,receive accepted offer,,2018/11/24 13:39:27,2018/11/24 13:39:27,,,,,,,,received,,,
1543048200007,call client to complement information,Murray,2018/11/24 13:35:59,2018/11/24 13:39:36,,,,,pickedup,,,,,,
1543048200008,confirm credibility check,Mose,2018/11/24 13:33:34,2018/11/24 13:40:45,accepted,,,,,,,,,,
1543048200004,validate loan activation,General Manager,2018/11/24 13:32:42,2018/11/24 13:43:07,,,,,,,,,,,
1543048200005,after one hour 2,,2018/11/24 13:51:36,2018/11/24 13:51:36,,,,,,,,,,,
1543048200001,send welcome letter,Mose,2018/11/24 13:40:45,2018/11/24 13:53:05,,,,,,,,,,,
1543048200006,receive accepted offer,,2018/11/24 13:59:18,2018/11/24 13:59:18,,,,,,,,received,,,
1543048200008,call client to complement information,Mose,2018/11/24 13:53:05,2018/11/24 14:00:32,,,,,notpickedup,,,,,,
1543048200004,execute initial payment,General Manager,2018/11/24 13:43:07,2018/11/24 14:04:59,,,,,,,completed,,,,
1543048200007,create loan offer,Murray,2018/11/24 13:39:36,2018/11/24 14:07:52,,,,created,,,,,,,
1543048200009,perform credit check,Murray,2018/11/24 14:07:52,2018/11/24 14:21:14,,,accepted,,,accepted,,,accepted,,
1543048200001,activate loan application,Mose,2018/11/24 14:00:32,2018/11/24 14:21:47,,,,,,,,,,completed,
1543048200004,return documents to client,General Manager,2018/11/24 14:04:59,2018/11/24 14:26:24,,,,,,,,,,,
1543048200004,end,,2018/11/24 14:26:24,2018/11/24 14:26:24,,,,,,,,,,,
1543048200007,send loan offer,Murray,2018/11/24 14:21:14,2018/11/24 14:26:56,,,,,,,,,,,
1543048200009,confirm credibility check,Murray,2018/11/24 14:26:56,2018/11/24 14:31:18,accepted,,,,,,,,,,
1543048200006,send welcome letter,Mose,2018/11/24 14:21:47,2018/11/24 14:35:24,,,,,,,,,,,
1543048200010,perform credit check,Murray,2018/11/24 14:31:18,2018/11/24 14:44:16,,,accepted,,,rejected,,,rejected,,
1543048200001,execute initial payment,General Manager,2018/11/24 14:26:24,2018/11/24 14:46:11,,,,,,,completed,,,,
1543048200005,after one hour 1,,2018/11/24 14:56:29,2018/11/24 14:56:29,,,,,,,,,,,
1543048200007,receive accepted offer,,2018/11/24 14:57:26,2018/11/24 14:57:26,,,,,,,,received,,,
1543048200011,perform credit check,Mose,2018/11/24 14:35:24,2018/11/24 14:59:38,,,accepted,,,accepted,,,accepted,,
1543048200001,return documents to client,General Manager,2018/11/24 14:46:11,2018/11/24 14:59:49,,,,,,,,,,,
1543048200001,end,,2018/11/24 14:59:49,2018/11/24 14:59:49,,,,,,,,,,,
1543048200008,after one hour 2,,2018/11/24 15:04:05,2018/11/24 15:04:05,,,,,,,,,,,
1543048200006,activate loan application,Murray,2018/11/24 14:44:16,2018/11/24 15:05:06,,,,,,,,,,completed,
1543048200010,confirm credibility check,Murray,2018/11/24 15:05:06,2018/11/24 15:07:57,rejected,,,,,,,,,,
1543048200005,remind client,Mose,2018/11/24 14:59:38,2018/11/24 15:13:01,,,,,,,,,,,
1543048200006,validate loan activation,General Manager,2018/11/24 15:05:06,2018/11/24 15:16:11,,,,,,,,,,,
1543048200010,send rejection letter,Mose,2018/11/24 15:13:01,2018/11/24 15:18:19,,sent,,,,,,,,,
1543048200010,end,,2018/11/24 15:18:19,2018/11/24 15:18:19,,,,,,,,,,,
1543048200012,perform credit check,Murray,2018/11/24 15:07:57,2018/11/24 15:22:36,,,accepted,,,accepted,,,accepted,,
1543048200006,execute initial payment,General Manager,2018/11/24 15:16:11,2018/11/24 15:29:47,,,,,,,completed,,,,
1543048200007,send welcome letter,Mose,2018/11/24 15:18:19,2018/11/24 15:29:53,,,,,,,,,,,
1543048200011,confirm credibility check,Murray,2018/11/24 15:22:36,2018/11/24 15:30:05,accepted,,,,,,,,,,
1543048200009,call client to complement information,Murray,2018/11/24 15:30:05,2018/11/24 15:33:59,,,,,pickedup,,,,,,
1543048200012,confirm credibility check,Murray,2018/11/24 15:33:59,2018/11/24 15:36:15,rejected,,,,,,,,,,
1543048200013,perform credit check,Mose,2018/11/24 15:29:53,2018/11/24 15:40:20,,,accepted,,,accepted,,,accepted,,
1543048200009,create loan offer,Murray,2018/11/24 15:36:15,2018/11/24 15:48:34,,,,created,,,,,,,
1543048200008,call client to complement information,Mose,2018/11/24 15:40:20,2018/11/24 15:51:10,,,,,pickedup,,,,,,
1543048200011,call client to complement information,Murray,2018/11/24 15:48:34,2018/11/24 15:51:30,,,,,pickedup,,,,,,
1543048200005,receive accepted offer,,2018/11/24 15:54:52,2018/11/24 15:54:52,,,,,,,,received,,,
1543048200014,perform credit check,Mose,2018/11/24 15:51:10,2018/11/24 15:58:48,,,accepted,,,accepted,,,accepted,,
1543048200013,confirm credibility check,Murray,2018/11/24 15:51:30,2018/11/24 16:01:12,accepted,,,,,,,,,,
1543048200012,call client to complement information,Mose,2018/11/24 15:58:48,2018/11/24 16:03:31,,,,,null,,,,,,
1543048200014,confirm credibility check,Murray,2018/11/24 16:01:12,2018/11/24 16:05:55,accepted,,,,,,,,,,
1543048200009,send loan offer,Murray,2018/11/24 16:05:55,2018/11/24 16:10:21,,,,,,,,,,,
1543048200008,create loan offer,Mose,2018/11/24 16:03:31,2018/11/24 16:23:05,,,,created,,,,,,,
1543048200009,receive accepted offer,,2018/11/24 16:27:14,2018/11/24 16:27:14,,,,,,,,received,,,
1543048200015,perform credit check,Murray,2018/11/24 16:10:21,2018/11/24 16:30:25,,,accepted,,,accepted,,,accepted,,
1543048200007,after one hour 2,,2018/11/24 16:33:37,2018/11/24 16:33:37,,,,,,,,,,,
1543048200006,after one hour 1,,2018/11/24 16:33:39,2018/11/24 16:33:39,,,,,,,,,,,
1543048200013,call client to complement information,Murray,2018/11/24 16:30:25,2018/11/24 16:36:24,,,,,pickedup,,,,,,
1543048200011,create loan offer,Mose,2018/11/24 16:23:05,2018/11/24 16:48:34,,,,created,,,,,,,
1543048200006,remind client,Murray,2018/11/24 16:36:24,2018/11/24 16:49:19,,,,,,,,,,,
1543048200014,call client to complement information,Mose,2018/11/24 16:48:34,2018/11/24 16:53:18,,,,,pickedup,,,,,,
1543048200007,activate loan application,General Manager,2018/11/24 16:33:37,2018/11/24 16:54:01,,,,,,,,,,completed,
1543048200007,validate loan activation,General Manager,2018/11/24 16:54:01,2018/11/24 17:05:59,,,,,,,,,,,
1543048200006,return documents to client,Mose,2018/11/24 16:53:18,2018/11/24 17:13:02,,,,,,,,,,,
1543048200013,create loan offer,Murray,2018/11/24 16:49:19,2018/11/24 17:17:55,,,,created,,,,,,,
1543048200008,send loan offer,Murray,2018/11/24 17:17:55,2018/11/24 17:23:28,,,,,,,,,,,
1543048200014,create loan offer,Mose,2018/11/24 17:13:02,2018/11/24 17:23:34,,,,created,,,,,,,
1543048200007,execute initial payment,General Manager,2018/11/24 17:05:59,2018/11/24 17:27:55,,,,,,,completed,,,,
1543048200011,send loan offer,Murray,2018/11/24 17:23:28,2018/11/24 17:28:52,,,,,,,,,,,
1543048200013,send loan offer,Murray,2018/11/24 17:28:52,2018/11/24 17:36:13,,,,,,,,,,,
1543048200005,send welcome letter,Mose,2018/11/24 17:23:34,2018/11/24 17:36:59,,,,,,,,,,,
1543048200007,remind client,General Manager,2018/11/24 17:27:55,2018/11/24 17:40:20,,,,,,,,,,,
1543048200015,confirm credibility check,Murray,2018/11/24 17:36:13,2018/11/24 17:44:01,rejected,,,,,,,,,,
1543048200012,send welcome letter,Mose,2018/11/24 17:36:59,2018/11/24 17:46:29,,,,,,,,,,,
